Fund_ID,Fund_Name,Ticker,Asset_Manager,Fund_Type,Inception_Date,Category_Group,Primary_Sector,Geographic_Focus,Fund_Net_Assets_USD_M,Tariff_Risk_Level,Tariff_Risk_Score,Import_Exposure_Pct,Export_Exposure_Pct,China_Exposure_Pct,EU_Exposure_Pct,Supply_Chain_Vulnerability_Score,Retaliatory_Tariff_Risk,Trade_War_Resilience_Score,Return_1M_Pct,Return_3M_Pct,Return_6M_Pct,Return_1Y_Pct,Return_3Y_Annualized_Pct,Return_5Y_Annualized_Pct,Return_YTD_Pct,Return_Since_Inception_Annualized_Pct,Volatility_1Y_Pct,Max_Drawdown_Pct,Sharpe_Ratio,Beta_vs_Market,Portfolio_Concentration_Index,Expense_Ratio_Pct,Portfolio_Turnover_Pct,Number_of_Holdings,Average_Market_Cap_USD_B,Percent_Holdings_Rated,Return_During_Tariff_Episodes_Pct,Drawdown_During_Tariff_Episodes_Pct,Holdings_with_Tariff_Hedges_Pct,Holdings_in_Near_Shoring_Beneficiaries_Pct,Holdings_with_Diversified_Supply_Chain_Pct,Data_As_Of_Date,Tariff_Risk_Category,Resilience_Quartile,AUM_Bucket,Return_1Y_Z,Volatility_1Y_Z,Risk_Return_Score,Tariff_Resilience_Interaction
FND_0210,AQR Utilities Index Fund,AU10,AQR,ETF,2008-04-04,Value,Utilities,Latin America,66965.28,Low,11.26,22.5,0.0,7.54,11.08,21.79,Low,81.37,0.58,3.85,6.69,6.31,6.82,6.63,4.37,6.19,19.82,35.38,0.32,1.37,0.47,0.1,55.77,364,36.59,87.51,2.06,-6.52,70.99,39.42,69.17,2024-12-13,Low,Q4_High,Mid,-0.3439418348337095,0.584263307431782,-0.9282051422654916,916.2262000000001
FND_0211,iShares BlackRock Communications ETF,BC11,BlackRock,ETF,1983-03-10,Balanced,Communications,ASEAN,45208.22,Low,23.34,26.78,16.0,26.11,24.05,45.78,Low,60.95,1.26,8.68,12.14,7.09,7.66,7.45,3.16,6.95,14.92,20.4,0.48,1.61,0.82,0.22,9.71,415,82.74,88.32,3.19,-13.67,61.33,22.06,51.81,2024-12-13,Medium,Q3_Mid,Small,-0.2858083011658813,-0.24030184418565287,-0.04550645698022843,1422.573
FND_0212,American Century Global Automotive ETF,ACA12,American Century,ETF,2004-01-23,Balanced,Automotive,Australia,19440.22,High,70.9,81.11,68.66,59.53,56.27,80.01,High,22.73,1.18,1.95,3.27,18.17,19.62,19.08,-7.27,17.81,17.35,32.17,1.05,1.34,0.6,0.01,5.57,383,218.24,88.35,-3.31,-27.05,23.28,0.0,19.32,2024-12-13,High,Q1_Low,Small,0.5399859976027548,0.16861515957564668,0.37137083802710813,1611.5570000000002
FND_0213,Principal Healthcare Value Fund,PH13,Principal,ETF,2012-04-23,Growth,Healthcare,Emerging Markets,185741.64,Low,27.69,21.78,21.11,42.16,22.29,57.52,Low,51.43,2.93,-0.6,-7.86,27.62,29.83,29.0,11.3,27.07,16.84,31.73,1.64,1.7,0.24,0.74,51.17,258,27.58,96.26,-5.83,-17.0,57.85,13.97,43.72,2024-12-13,Medium,Q3_Mid,Mid,1.2442961170399036,0.08279307236648484,1.1615030446734187,1424.0967
FND_0214,Guggenheim Utilities Growth Fund,GU14,Guggenheim,ETF,1997-01-04,Income,Utilities,US,534929.21,Low,12.39,6.26,20.04,12.92,10.33,24.22,Low,79.33,-1.69,-10.53,7.28,12.28,13.26,12.89,15.79,12.03,16.42,2.98,0.75,0.63,0.77,0.31,69.51,475,180.58,84.92,1.51,-7.23,70.09,37.68,67.43,2024-12-13,Low,Q4_High,Large,0.10100328823928298,0.012116059370705026,0.08888722886857796,982.8987000000001
FND_0215,WisdomTree Core Metals & Mining Fund,WM15,WisdomTree,Mutual Fund,1998-06-24,Income,Metals & Mining,Australia,11409.91,High,67.05,67.19,72.47,61.44,46.63,74.0,Medium,28.09,-1.64,-0.94,4.66,14.64,15.81,15.37,5.51,14.35,15.37,24.95,0.95,0.67,0.48,0.26,72.35,358,142.36,84.91,1.07,-25.17,26.36,0.0,23.87,2024-12-13,High,Q1_Low,Small,0.27689449267014776,-0.1645764731187457,0.44147096578889344,1883.4344999999998
FND_0216,Janus Henderson Active Diversified Fund,JHD16,Janus Henderson,Mutual Fund,2006-02-22,Growth,Diversified,Middle East,22432.79,Medium,30.01,35.07,16.95,36.32,21.22,50.08,Low,55.94,2.97,4.18,-0.74,18.54,20.03,19.47,13.25,18.17,13.56,20.8,1.37,0.72,0.69,0.82,23.16,570,286.79,83.19,-1.24,-15.42,55.99,17.8,47.55,2024-12-13,Medium,Q3_Mid,Small,0.5675621610092885,-0.4691607434100836,1.036722904419372,1678.7594
FND_0217,Nuveen Global Diversified ETF,ND17,Nuveen,Mutual Fund,2012-04-18,Balanced,Diversified,Africa,14774.42,Medium,34.78,35.51,18.89,49.68,28.82,40.85,Low,60.97,1.28,6.85,10.03,1.04,1.12,1.09,1.87,1.01,19.66,17.05,0.05,1.02,0.37,0.58,27.48,452,190.46,93.32,0.75,-13.66,52.18,22.08,51.83,2024-12-13,Medium,Q3_Mid,Small,-0.7367158379483946,0.5573387310524371,-1.2940545690008318,2120.5366
FND_0218,Merrill Lynch Core Diversified Fund,MLD18,Merrill Lynch,Mutual Fund,1989-09-13,Income,Diversified,Global,352473.52,Medium,35.42,37.91,22.21,45.3,27.86,45.65,Low,57.42,1.16,8.0,13.14,25.45,27.49,26.73,15.48,24.94,18.95,35.1,1.34,1.08,0.69,0.96,37.24,497,27.14,90.04,-3.24,-14.9,51.67,19.06,48.81,2024-12-13,Medium,Q3_Mid,Large,1.0825656451691508,0.43786092336909443,0.6447047218000563,2033.8164000000002
FND_0219,Janus Henderson Global Fund,JHH19,Janus Henderson,Mutual Fund,2000-06-22,Income,Healthcare,Latin America,62232.05,Low,24.95,22.94,16.68,35.92,21.45,49.2,Low,58.08,-3.57,5.24,0.11,3.85,4.16,4.04,5.96,3.77,16.66,19.1,0.23,1.21,0.44,0.84,11.07,334,16.66,80.89,-0.77,-14.67,60.04,19.61,49.36,2024-12-13,Medium,Q3_Mid,Small,-0.5272860564014752,0.052502923939721974,-0.5797889803411972,1449.096
FND_0220,Vanguard Nuveen Index Fund,NM20,Nuveen,ETF,2014-07-14,Balanced,Manufacturing,ASEAN,1321156.69,High,67.68,67.12,65.89,70.21,40.18,80.9,Medium,23.07,-4.23,2.23,4.14,13.7,14.8,14.39,6.0,13.43,22.47,25.28,0.61,-0.15,0.74,0.44,21.52,46,324.46,98.36,-7.76,-26.93,25.86,0.0,19.61,2024-12-13,High,Q1_Low,Large,0.20683613158327785,1.0302016037146802,-0.8233654721314023,1561.3776000000003
FND_0221,SPDR Utilities Growth Fund,SU21,SPDR,Mutual Fund,2014-05-08,Income,Utilities,North America,41946.53,Low,9.51,11.08,10.11,6.8,0.0,31.89,Low,74.83,1.45,7.51,-0.73,-21.65,-23.38,-22.73,-0.66,-21.22,20.44,16.93,-1.06,0.98,0.49,0.36,0.0,433,53.63,93.28,-3.35,-8.81,72.39,33.85,63.6,2024-12-13,Low,Q4_High,Small,-2.427805426311242,0.6885960409017433,-3.1164014672129854,711.6333
FND_0222,Schwab Strategic Industrials Fund,SI22,Schwab,Mutual Fund,1986-12-30,Value,Industrials,Africa,2547269.19,High,69.75,79.03,54.43,72.7,41.67,68.38,Medium,31.21,-2.57,3.6,4.18,-6.93,-7.48,-7.27,1.31,-6.79,10.13,31.18,-0.68,0.45,0.46,0.65,27.36,66,76.2,94.05,-3.87,-24.08,24.2,0.0,26.53,2024-12-13,High,Q2_Mid,Large,-1.330721303759408,-1.0463563495422878,-0.28436495421712005,2176.8975
FND_0223,Guggenheim Core Materials Fund,GM23,Guggenheim,ETF,2006-08-11,Growth,Materials,Global,9845.21,High,72.75,70.9,60.83,87.15,50.49,81.74,High,20.96,2.33,0.56,8.39,-6.9,-7.45,-7.24,6.52,-6.76,19.59,24.0,-0.35,1.09,0.88,0.94,54.23,195,324.3,89.33,-1.07,-27.66,21.8,0.0,17.82,2024-12-13,High,Q1_Low,Small,-1.3284853986183378,0.5455592288864738,-1.8740446275048117,1524.8400000000001
FND_0224,Nuveen Healthcare Index Fund,NH24,Nuveen,ETF,2015-06-14,Equity,Healthcare,China,402938.82,Low,29.63,31.77,24.39,32.02,12.22,54.11,Low,53.23,1.37,0.65,27.54,20.58,22.22,21.61,23.6,20.17,9.81,15.75,2.1,0.97,0.21,0.56,28.0,400,34.41,91.33,8.16,-16.37,56.3,15.5,45.25,2024-12-13,Medium,Q3_Mid,Large,0.7196037106020697,-1.1002055023009776,1.8198092129030474,1577.2049
FND_0225,T. Rowe Price Agriculture Dividend Fund,TRA25,T. Rowe Price,Mutual Fund,2007-12-01,Value,Agriculture,Australia,352938.35,Medium,50.62,35.04,71.86,50.14,41.88,57.28,Medium,44.72,2.24,-0.12,7.78,12.57,13.57,13.2,-0.13,12.32,21.81,12.06,0.58,1.48,0.84,0.67,18.15,342,92.51,80.03,-5.67,-19.35,39.51,8.26,38.01,2024-12-13,Medium,Q3_Mid,Large,0.12261703793629608,0.9191377261498828,-0.7965206882135867,2263.7264
FND_0226,BlackRock Sector Technology Fund,BT26,BlackRock,ETF,2012-03-27,Value,Technology,Global,297778.64,Medium,43.01,36.5,39.96,54.74,27.97,62.27,Medium,43.51,-0.3,8.96,11.79,21.94,23.7,23.04,11.58,21.5,13.41,18.22,1.64,0.52,0.6,0.29,7.46,219,165.02,87.59,-7.5,-19.77,45.59,7.23,36.98,2024-12-13,Medium,Q3_Mid,Mid,0.8209647436639242,-0.49440253376571947,1.3153672774296437,1871.3650999999998
FND_0227,Franklin Templeton Active Financials Fund,FTF27,Franklin Templeton,ETF,1994-03-21,Growth,Financials,ASEAN,60850.13,Low,9.06,0.0,11.69,18.5,4.99,30.81,Low,75.72,2.49,12.65,12.26,35.86,38.73,37.65,19.7,35.14,17.83,16.13,2.01,1.49,0.42,0.29,35.96,432,54.3,86.55,4.09,-8.5,72.75,34.61,64.36,2024-12-13,Low,Q4_High,Small,1.85842472912055,0.2493888887136806,1.6090358404068694,686.0232
FND_0228,Merrill Lynch International Healthcare,MLH28,Merrill Lynch,ETF,1999-08-22,Sector Equity,Healthcare,Latin America,7947307.87,Low,29.97,33.77,22.06,32.8,18.53,51.51,Low,54.96,1.6,8.64,11.53,15.87,17.14,16.67,19.7,15.55,14.26,27.94,1.11,0.51,0.26,0.87,0.0,473,205.71,92.14,4.93,-15.77,56.03,16.96,46.71,2024-12-13,Medium,Q3_Mid,Large,0.36856660345403053,-0.3513657217504502,0.7199323252044807,1647.1512
FND_0229,Vanguard Sector Diversified Fund,VD29,Vanguard,ETF,2005-08-08,Income,Diversified,Emerging Markets,98136.08,Medium,31.64,37.61,16.89,38.43,28.48,49.59,Low,55.8,0.57,-3.62,-3.62,15.68,16.93,16.46,23.78,15.36,9.82,23.23,1.6,1.11,0.45,0.12,57.98,37,84.7,83.27,-2.92,-15.47,54.69,17.68,47.43,2024-12-13,Medium,Q3_Mid,Mid,0.3544058708939186,-1.0985227162772686,1.4529285871711872,1765.512
FND_0230,Merrill Lynch Sector Utilities Fund,MLU30,Merrill Lynch,ETF,1982-08-26,Growth,Utilities,Latin America,212153.43,Low,8.51,12.93,11.12,0.0,0.42,35.1,Low,72.88,-1.19,-7.82,8.19,14.62,15.79,15.35,27.82,14.33,19.39,5.64,0.75,0.92,0.86,1.29,0.0,331,181.62,88.85,2.51,-9.49,73.2,32.2,61.95,2024-12-13,Low,Q4_High,Mid,0.2754038892427675,0.5119035084122928,-0.23649961916952533,620.2088
FND_0231,SPDR Sector Manufacturing Fund,SM31,SPDR,Mutual Fund,2003-07-06,Growth,Manufacturing,Global,1367420.61,Medium,56.72,51.96,55.44,64.34,44.17,73.62,Medium,31.45,2.83,4.87,2.3,-10.97,-11.85,-11.52,-9.36,-10.75,11.02,8.56,-1.0,1.45,0.11,0.39,21.83,469,544.58,80.15,-4.52,-23.99,34.63,0.0,26.73,2024-12-13,Medium,Q2_Mid,Large,-1.6318231960902103,-0.8965883934321827,-0.7352348026580277,1783.8439999999998
FND_0232,Invesco International Chemicals,IC32,Invesco,Mutual Fund,1996-06-14,Growth,Chemicals,Asia-Pacific,2727028.07,Medium,44.7,39.3,39.88,56.73,55.38,75.59,Medium,33.68,2.79,13.77,21.3,16.62,17.95,17.45,3.13,16.29,16.37,1.06,1.02,0.57,0.81,0.79,75.04,60,103.28,98.96,-0.4,-23.21,44.24,0.0,28.63,2024-12-13,Medium,Q2_Mid,Large,0.42446423198078853,0.003702129252159653,0.42076210272862885,1505.496
FND_0233,Guggenheim Metals & Mining Index Fund,GM33,Guggenheim,ETF,1986-08-20,Income,Metals & Mining,Middle East,107191.09,High,75.61,80.99,68.07,75.99,34.46,74.64,High,25.07,1.23,3.58,-7.9,4.39,4.74,4.61,19.4,4.3,22.43,42.74,0.2,0.99,0.36,0.71,38.78,506,147.35,93.21,-0.56,-26.23,19.51,0.0,21.31,2024-12-13,High,Q1_Low,Mid,-0.4870397638622096,1.023470459619844,-1.5105102234820538,1895.5427
FND_0234,American Century Emerging Markets Electronics,ACE34,American Century,Mutual Fund,1981-01-28,Growth,Electronics,ASEAN,68283.07,Medium,64.05,66.88,49.84,74.49,24.78,70.0,Medium,31.78,4.86,3.38,18.2,13.12,14.17,13.78,30.54,12.86,17.84,21.97,0.74,0.76,0.81,0.01,10.69,115,232.64,94.7,-4.07,-23.88,28.76,0.0,27.02,2024-12-13,High,Q2_Mid,Mid,0.16360863218925176,0.2510716747373899,-0.08746304254813814,2035.509
FND_0235,Fidelity Global Consumer Staples ETF,FC35,Fidelity,ETF,2012-12-26,Growth,Consumer Staples,China,91098.35,Low,20.19,11.13,21.77,30.69,11.61,43.94,Low,63.19,-1.08,11.53,5.13,8.34,9.01,8.76,6.05,8.18,15.84,9.95,0.53,1.06,0.86,0.61,0.0,241,17.3,93.72,3.42,-12.88,63.85,23.96,53.71,2024-12-13,Low,Q3_Mid,Mid,-0.19264558695461823,-0.08548553000442022,-0.10716005695019801,1275.8061
FND_0236,Guggenheim Communications Dividend Fund,GC36,Guggenheim,Mutual Fund,1994-07-25,Income,Communications,India,629587.65,Medium,30.99,35.76,14.87,40.75,29.24,43.07,Low,60.55,4.14,2.87,2.42,39.28,42.42,41.24,2.28,38.49,19.94,8.34,1.97,1.57,0.31,0.94,0.95,332,10.04,83.9,0.99,-13.81,55.21,21.72,51.47,2024-12-13,Medium,Q3_Mid,Large,2.113317915202566,0.6044567397162908,1.5088611754862753,1876.4444999999998
FND_0237,Fidelity Active Financials Fund,FF37,Fidelity,ETF,2006-04-25,Equity,Financials,Emerging Markets,161939.39,Low,6.27,6.36,7.12,5.3,0.0,27.67,Low,78.75,1.34,9.07,10.98,5.07,5.47,5.32,11.85,4.97,14.37,16.51,0.35,1.01,0.12,0.01,53.71,249,53.39,95.66,3.41,-7.44,74.98,37.18,66.93,2024-12-13,Low,Q4_High,Mid,-0.4363592473312824,-0.33285507548965076,-0.10350417184163163,493.7625
FND_0238,Franklin Templeton Consumer Staples Value Fund,FTC38,Franklin Templeton,Mutual Fund,1981-09-06,Income,Consumer Staples,Latin America,73036.11,Low,25.47,13.4,25.95,41.09,19.57,39.72,Low,64.56,-0.81,3.0,11.85,20.53,22.17,21.55,24.54,20.12,21.56,12.96,0.95,0.92,0.79,0.64,21.51,567,32.5,81.51,-2.1,-12.41,59.62,25.12,54.87,2024-12-13,Medium,Q3_Mid,Mid,0.7158772020336195,0.8770680755571565,-0.161190873523537,1644.3432
FND_0239,Vanguard Core Real Estate Fund,VR39,Vanguard,Mutual Fund,1984-08-26,Sector Equity,Real Estate,Emerging Markets,31022.76,Low,8.06,8.46,8.65,6.95,0.0,8.82,Low,91.41,-2.18,4.48,0.36,26.08,28.17,27.39,22.26,25.56,21.01,23.78,1.24,0.3,0.75,0.67,21.07,538,116.04,83.1,-1.1,-3.01,73.55,47.95,77.7,2024-12-13,Low,Q4_High,Small,1.1295196531316274,0.7845148442531592,0.3450048088784682,736.7646
FND_0240,Bank of America Global Energy ETF,BOE40,Bank of America,Mutual Fund,2015-08-22,Value,Energy,Australia,151425.07,Low,9.19,3.7,4.42,21.27,13.54,16.45,Low,85.73,-1.69,0.84,12.37,7.6,8.21,7.98,25.26,7.45,16.03,13.97,0.47,1.23,0.3,0.83,0.0,170,32.57,80.98,3.71,-4.99,72.65,43.12,72.87,2024-12-13,Low,Q4_High,Mid,-0.24779791376768598,-0.05351259555394804,-0.19428531821373793,787.8587
FND_0241,Bank of America Core Consumer Discretionary Fund,BOC41,Bank of America,Mutual Fund,1999-12-19,Sector Equity,Consumer Discretionary,North America,232392.33,Medium,30.56,20.61,26.97,47.42,26.62,75.2,Low,38.19,-0.27,0.15,-0.82,-26.55,-28.67,-27.87,31.44,-26.02,28.37,14.47,-0.94,0.8,0.44,0.24,33.54,350,113.43,83.99,-0.23,-21.63,55.55,2.71,32.46,2024-12-13,Medium,Q2_Mid,Mid,-2.7930032660193937,2.0230453577030203,-4.8160486237224145,1167.0864
FND_0242,UBS Financials Index Fund,UF42,UBS,Mutual Fund,2009-03-03,Sector Equity,Financials,Australia,11185.81,Low,12.55,7.77,15.61,15.86,6.35,15.42,Low,85.44,0.99,-1.02,12.29,15.55,16.79,16.33,0.51,15.24,17.22,8.87,0.9,0.97,0.66,0.68,72.35,300,27.63,95.88,-0.61,-5.1,69.96,42.87,72.62,2024-12-13,Low,Q4_High,Small,0.3447169486159473,0.1467389412674286,0.19797800734851873,1072.272
FND_0243,Goldman Sachs Active Materials Fund,GSM43,Goldman Sachs,ETF,1989-07-07,Income,Materials,Europe,690845.41,Medium,58.56,59.21,57.53,58.73,33.95,95.09,Medium,15.87,0.48,1.37,-0.08,-15.11,-16.32,-15.86,3.95,-14.81,16.43,20.76,-0.92,0.92,0.22,0.29,60.51,500,46.14,98.65,-12.06,-29.45,33.15,0.0,13.49,2024-12-13,Medium,Q1_Low,Large,-1.9403781055579135,0.013798845394413742,-1.9541769509523272,929.3472
FND_0244,Vanguard Technology Value Fund,VT44,Vanguard,Mutual Fund,1983-12-10,Sector Equity,Technology,North America,449586.21,Medium,55.54,55.87,42.89,67.74,32.89,57.11,Medium,43.36,4.12,-4.19,-4.63,37.98,41.02,39.88,0.87,37.22,19.09,25.77,1.99,1.39,0.68,0.01,46.93,445,21.9,91.24,-7.08,-19.82,35.57,7.11,36.86,2024-12-13,Medium,Q3_Mid,Large,2.016428692422852,0.4614199277010212,1.5550087647218307,2408.2144
FND_0245,PIMCO Materials Index Fund,PM45,PIMCO,Mutual Fund,2000-03-14,Equity,Materials,Global,83094.02,Medium,64.48,66.15,48.77,77.95,48.48,72.81,Medium,29.69,-0.87,3.35,2.61,-3.07,-3.32,-3.22,21.3,-3.01,9.01,50.96,-0.34,0.97,0.7,0.1,50.26,493,257.4,81.51,-5.69,-24.61,28.42,0.0,25.23,2024-12-13,High,Q2_Mid,Mid,-1.0430348422750277,-1.2348283841977017,0.19179354192267395,1914.4112000000002
FND_0246,Janus Henderson Sector Machinery Fund,JHM46,Janus Henderson,ETF,2015-04-11,Income,Machinery,Europe,313129.7,Medium,60.88,63.26,50.67,67.93,41.76,72.59,Medium,30.92,-0.45,4.52,23.99,10.91,11.78,11.46,15.39,10.69,10.82,16.41,1.01,0.95,0.45,0.26,44.38,423,336.52,99.89,0.25,-24.18,31.29,0.0,26.28,2024-12-13,Medium,Q2_Mid,Large,-0.0011030465362612996,-0.9302441139063635,0.9291410673701023,1882.4096000000002
FND_0247,Morgan Stanley Sector Communications Fund,MSC47,Morgan Stanley,ETF,2019-07-14,Value,Communications,India,20330606.9,Low,25.77,24.63,18.61,34.43,24.81,46.17,Low,59.95,2.07,-1.75,7.8,0.36,0.39,0.38,25.11,0.36,16.91,21.58,0.02,1.16,0.23,0.01,47.17,577,22.59,88.6,4.01,-14.02,59.39,21.21,50.96,2024-12-13,Medium,Q3_Mid,Large,-0.7873963544793218,0.09457257453244824,-0.88196892901177,1544.9115000000002
FND_0248,Franklin Templeton Core Diversified Fund,FTD48,Franklin Templeton,Mutual Fund,1989-04-14,Income,Diversified,US,30988.05,Low,25.49,17.93,15.67,45.4,30.91,46.08,Low,60.09,-0.22,10.15,-2.7,-5.42,-5.85,-5.69,-1.26,-5.31,11.13,25.61,-0.49,1.11,0.74,0.15,76.45,128,321.68,90.71,-2.3,-13.97,59.6,21.33,51.08,2024-12-13,Medium,Q3_Mid,Small,-1.2181807449922022,-0.8780777471713829,-0.3401029978208193,1531.6941
FND_0249,TIAA Global Fund,TA49,TIAA,ETF,2005-08-11,Equity,Automotive,Latin America,3111250.44,High,70.87,66.23,69.46,78.45,60.92,100.0,High,8.74,-2.99,1.4,-3.1,-14.6,-15.77,-15.33,31.77,-14.31,12.66,27.86,-1.15,0.78,0.23,0.74,30.58,587,17.18,82.12,-8.95,-31.94,23.31,0.0,7.43,2024-12-13,High,Q1_Low,Large,-1.9023677181597183,-0.6206114855438982,-1.28175623261582,619.4038
FND_0250,Morgan Stanley International Semiconductors,MSS50,Morgan Stanley,ETF,2009-05-09,Equity,Semiconductors,Latin America,259992.08,Medium,59.98,51.0,63.74,68.19,38.65,76.0,Medium,28.81,-2.34,1.72,10.11,3.59,3.87,3.77,3.26,3.52,16.37,30.12,0.22,0.7,0.78,0.01,30.1,114,162.88,86.73,-9.94,-24.92,32.02,0.0,24.49,2024-12-13,Medium,Q2_Mid,Mid,-0.5466639009574179,0.003702129252159653,-0.5503660302095775,1728.0238
FND_0251,Dodge & Cox Energy Value Fund,D&E51,Dodge & Cox,ETF,1983-06-13,Balanced,Energy,Europe,1972.71,Low,10.96,17.03,13.84,0.0,1.63,30.47,Low,75.38,3.45,6.1,1.71,6.48,7.0,6.8,9.43,6.35,13.62,52.71,0.48,1.27,0.14,0.01,19.46,48,122.04,95.26,1.46,-8.62,71.23,34.33,64.08,2024-12-13,Low,Q4_High,Small,-0.33127170570097764,-0.4590640272678296,0.12779232156685194,826.1648
FND_0252,iShares SPDR Industrials ETF,SI52,SPDR,Mutual Fund,1980-03-17,Value,Industrials,Global,266819.56,Medium,62.97,69.47,52.73,64.52,33.18,66.93,Medium,34.26,1.96,7.06,-2.65,-2.54,-2.75,-2.67,10.42,-2.49,20.53,24.22,-0.12,0.53,0.68,0.01,18.95,102,91.39,87.64,3.41,-23.01,29.63,0.0,29.12,2024-12-13,Medium,Q2_Mid,Mid,-1.003533851449452,0.7037411151151247,-1.7072749665645768,2157.3522
FND_0253,Bank of America Emerging Markets Agriculture,BOA53,Bank of America,ETF,2000-11-22,Value,Agriculture,ASEAN,73498.31,Medium,53.92,44.37,64.84,55.74,45.2,78.99,Medium,28.53,0.95,-0.96,-4.22,6.58,7.11,6.91,-10.13,6.45,6.07,23.62,1.08,1.0,0.43,0.22,48.86,72,64.2,96.39,-3.95,-25.02,36.86,0.0,24.25,2024-12-13,Medium,Q1_Low,Mid,-0.32381868856407664,-1.7295674751681627,1.405748786604086,1538.3376
FND_0254,Franklin Templeton Sector Healthcare Fund,FTH54,Franklin Templeton,ETF,1980-02-02,Income,Healthcare,Africa,72738.72,Medium,32.27,30.8,23.26,43.25,24.89,52.32,Low,53.69,1.74,4.3,1.59,13.44,14.52,14.11,-7.58,13.17,27.2,11.91,0.49,0.84,0.85,0.06,7.52,95,52.05,90.17,2.69,-16.21,54.18,15.89,45.64,2024-12-13,Medium,Q3_Mid,Mid,0.18745828702733514,1.8261593929290612,-1.638701105901726,1732.5763000000002
FND_0255,Merrill Lynch Semiconductors Growth Fund,MLS55,Merrill Lynch,Mutual Fund,1988-11-03,Sector Equity,Semiconductors,China,70735.29,Medium,58.46,50.25,54.17,73.71,28.72,92.39,Medium,17.79,-0.15,6.39,1.7,18.76,20.26,19.7,1.44,18.38,20.03,26.2,0.94,1.04,0.27,0.21,60.6,378,265.65,82.03,-2.2,-28.77,33.23,0.0,15.12,2024-12-13,Medium,Q1_Low,Mid,0.583958798710471,0.6196018139296722,-0.03564301521920121,1040.0034
FND_0256,PIMCO Sector Agriculture Fund,PA56,PIMCO,ETF,2006-03-25,Income,Agriculture,Japan,22431.9,Medium,56.26,40.11,78.95,55.1,48.57,67.12,Medium,36.14,-0.28,6.28,17.89,22.2,23.98,23.31,-13.14,21.76,23.89,19.9,0.93,0.94,0.46,0.33,0.0,177,250.88,92.72,6.95,-22.35,34.99,0.97,30.72,2024-12-13,Medium,Q2_Mid,Small,0.8403425882198668,1.2691572190813656,-0.42881463086149874,2033.2364
FND_0257,PIMCO Real Estate Dividend Fund,PR57,PIMCO,ETF,2017-01-04,Balanced,Real Estate,Latin America,545.34,Low,15.3,17.01,10.19,18.12,0.0,29.61,Low,74.68,4.09,7.89,10.84,8.39,9.06,8.81,12.73,8.22,15.78,14.29,0.53,1.02,0.52,0.52,23.41,43,6.29,89.2,-5.59,-8.86,67.76,33.73,63.48,2024-12-13,Low,Q4_High,Small,-0.18891907838616764,-0.09558224614667461,-0.09333683223949303,1142.6040000000003
FND_0258,SPDR Sector Energy Fund,SE58,SPDR,ETF,1985-03-22,Equity,Energy,Europe,4587628.29,Low,7.02,2.01,19.98,0.74,7.25,22.0,Low,82.49,6.47,1.95,-4.64,-9.25,-9.99,-9.71,19.48,-9.06,11.99,20.07,-0.77,0.53,0.45,0.81,71.09,244,127.92,85.16,2.8,-6.13,74.38,40.37,70.12,2024-12-13,Low,Q4_High,Large,-1.5036313013355123,-0.7333581491324046,-0.7702731522031077,579.0798
FND_0259,American Century US Communications Fund,ACC59,American Century,Mutual Fund,1984-11-09,Sector Equity,Communications,Africa,49299.98,Low,29.41,29.8,26.01,32.28,10.92,54.28,Low,53.18,-0.29,5.97,18.37,7.75,8.37,8.13,20.39,7.59,20.12,17.14,0.39,0.89,0.15,0.39,49.22,492,134.54,86.22,6.25,-16.39,56.47,15.45,45.2,2024-12-13,Medium,Q3_Mid,Small,-0.2366183880623344,0.6347468881430536,-0.871365276205388,1564.0238
FND_0260,Fidelity Active Healthcare Fund,FH60,Fidelity,ETF,2010-03-26,Balanced,Healthcare,Japan,3292060.8,Low,22.94,30.75,20.91,14.57,18.65,47.39,Low,59.94,-0.85,6.89,7.06,15.31,16.54,16.08,12.98,15.01,14.08,39.79,1.09,0.67,0.21,0.42,38.2,298,250.89,95.49,2.47,-14.02,61.65,21.2,50.95,2024-12-13,Low,Q3_Mid,Large,0.32682970748738477,-0.3816558701772131,0.7084855776645979,1375.0236
FND_0261,TIAA Emerging Markets Manufacturing,TM61,TIAA,ETF,1984-06-01,Value,Manufacturing,Global,6509.94,High,67.7,58.74,60.66,86.68,31.94,72.28,Medium,29.09,4.49,2.52,-5.34,16.88,18.23,17.72,7.25,16.54,12.64,50.33,1.33,1.48,0.31,0.24,69.2,102,522.1,82.64,-1.21,-24.82,25.84,0.0,24.73,2024-12-13,High,Q2_Mid,Small,0.44384207653673113,-0.6239770575913163,1.0678191341280474,1969.393
FND_0262,Guggenheim Metals & Mining Index Fund,GM62,Guggenheim,Mutual Fund,2015-10-25,Sector Equity,Metals & Mining,India,40506.28,High,70.74,74.99,61.87,73.94,49.99,75.9,High,25.65,1.75,0.97,11.0,4.86,5.25,5.1,15.94,4.76,6.48,21.91,0.75,1.48,0.83,0.7,34.09,118,195.7,90.04,-6.42,-26.02,23.41,0.0,21.8,2024-12-13,High,Q1_Low,Small,-0.45201058331877464,-1.6605732481960915,1.208562664877317,1814.4809999999998
